,datetime,flag,revenue
0,2018-01-01 00:00:00,0,0.0
1,2018-01-01 00:30:00,0,0.0
2,2018-01-01 01:00:00,0,0.0
3,2018-01-01 01:30:00,0,0.0
4,2018-01-01 02:00:00,0,0.0
5,2018-01-01 02:30:00,0,0.0
6,2018-01-01 03:00:00,0,0.0
7,2018-01-01 03:30:00,0,0.0
8,2018-01-01 04:00:00,0,0.0
9,2018-01-01 04:30:00,0,0.0
10,2018-01-01 05:00:00,0,0.0
11,2018-01-01 05:30:00,0,0.0
12,2018-01-01 06:00:00,0,-9066.599394550958
13,2018-01-01 06:30:00,0,0.0
14,2018-01-01 07:00:00,0,0.0
15,2018-01-01 07:30:00,0,0.0
16,2018-01-01 08:00:00,0,0.0
17,2018-01-01 08:30:00,0,0.0
18,2018-01-01 09:00:00,0,0.0
19,2018-01-01 09:30:00,0,0.0
20,2018-01-01 10:00:00,0,0.0
21,2018-01-01 10:30:00,0,0.0
22,2018-01-01 11:00:00,0,0.0
23,2018-01-01 11:30:00,0,0.0
24,2018-01-01 12:00:00,0,-10067.103935418769
25,2018-01-01 12:30:00,0,-9803.733602421797
26,2018-01-01 13:00:00,0,-10598.385469223007
27,2018-01-01 13:30:00,0,0.0
28,2018-01-01 14:00:00,0,0.0
29,2018-01-01 14:30:00,0,0.0
30,2018-01-01 15:00:00,0,0.0
31,2018-01-01 15:30:00,0,0.0
32,2018-01-01 16:00:00,0,11407.84695
33,2018-01-01 16:30:00,0,10809.828
34,2018-01-01 17:00:00,0,10938.2616
35,2018-01-01 17:30:00,0,0.0
36,2018-01-01 18:00:00,0,0.0
37,2018-01-01 18:30:00,0,0.0
38,2018-01-01 19:00:00,0,0.0
39,2018-01-01 19:30:00,0,0.0
40,2018-01-01 20:00:00,0,0.0
41,2018-01-01 20:30:00,0,6258.729869999999
42,2018-01-01 21:00:00,0,0.0
43,2018-01-01 21:30:00,0,0.0
44,2018-01-01 22:00:00,0,0.0
45,2018-01-01 22:30:00,0,0.0
46,2018-01-01 23:00:00,0,0.0
47,2018-01-01 23:30:00,0,0.0
48,2018-01-02 00:00:00,0,0.0
49,2018-01-02 00:30:00,0,0.0
50,2018-01-02 01:00:00,0,0.0
51,2018-01-02 01:30:00,0,0.0
52,2018-01-02 02:00:00,0,0.0
53,2018-01-02 02:30:00,0,-7946.518668012109
54,2018-01-02 03:00:00,0,-8114.530776992937
55,2018-01-02 03:30:00,0,-8041.876892028255
56,2018-01-02 04:00:00,0,-8135.7214934409685
57,2018-01-02 04:30:00,0,-2292.185222558583
58,2018-01-02 05:00:00,0,0.0
59,2018-01-02 05:30:00,0,0.0
60,2018-01-02 06:00:00,0,0.0
61,2018-01-02 06:30:00,0,0.0
62,2018-01-02 07:00:00,0,0.0
63,2018-01-02 07:30:00,0,0.0
64,2018-01-02 08:00:00,0,0.0
65,2018-01-02 08:30:00,0,0.0
66,2018-01-02 09:00:00,0,10998.464849999998
67,2018-01-02 09:30:00,0,0.0
68,2018-01-02 10:00:00,0,0.0
69,2018-01-02 10:30:00,0,0.0
70,2018-01-02 11:00:00,0,0.0
71,2018-01-02 11:30:00,0,0.0
72,2018-01-02 12:00:00,0,0.0
73,2018-01-02 12:30:00,0,0.0
74,2018-01-02 13:00:00,0,0.0
75,2018-01-02 13:30:00,0,10841.9364
76,2018-01-02 14:00:00,0,0.0
77,2018-01-02 14:30:00,0,0.0
78,2018-01-02 15:00:00,0,0.0
79,2018-01-02 15:30:00,0,0.0
80,2018-01-02 16:00:00,0,0.0
81,2018-01-02 16:30:00,0,0.0
82,2018-01-02 17:00:00,0,0.0
83,2018-01-02 17:30:00,0,0.0
84,2018-01-02 18:00:00,0,0.0
85,2018-01-02 18:30:00,0,0.0
86,2018-01-02 19:00:00,0,10221.173999999999
87,2018-01-02 19:30:00,0,0.0
88,2018-01-02 20:00:00,0,8883.85914
89,2018-01-02 20:30:00,0,0.0
90,2018-01-02 21:00:00,0,0.0
91,2018-01-02 21:30:00,0,0.0
92,2018-01-02 22:00:00,0,0.0
93,2018-01-02 22:30:00,0,0.0
94,2018-01-02 23:00:00,0,0.0
95,2018-01-02 23:30:00,0,0.0
96,2018-01-03 00:00:00,0,0.0
97,2018-01-03 00:30:00,0,0.0
98,2018-01-03 01:00:00,0,0.0
99,2018-01-03 01:30:00,0,0.0
100,2018-01-03 02:00:00,0,-7101.917255297679
101,2018-01-03 02:30:00,0,0.0
102,2018-01-03 03:00:00,0,-7472.754793138244
103,2018-01-03 03:30:00,0,-7717.961654894047
104,2018-01-03 04:00:00,0,-7870.837537840565
105,2018-01-03 04:30:00,0,-2436.596030945173
106,2018-01-03 05:00:00,0,0.0
107,2018-01-03 05:30:00,0,0.0
108,2018-01-03 06:00:00,0,0.0
109,2018-01-03 06:30:00,0,0.0
110,2018-01-03 07:00:00,0,0.0
111,2018-01-03 07:30:00,0,0.0
112,2018-01-03 08:00:00,0,0.0
113,2018-01-03 08:30:00,0,0.0
114,2018-01-03 09:00:00,0,0.0
115,2018-01-03 09:30:00,0,0.0
116,2018-01-03 10:00:00,0,0.0
117,2018-01-03 10:30:00,0,0.0
118,2018-01-03 11:00:00,0,0.0
119,2018-01-03 11:30:00,0,0.0
120,2018-01-03 12:00:00,0,0.0
121,2018-01-03 12:30:00,0,0.0
122,2018-01-03 13:00:00,0,0.0
123,2018-01-03 13:30:00,0,0.0
124,2018-01-03 14:00:00,0,0.0
125,2018-01-03 14:30:00,0,0.0
126,2018-01-03 15:00:00,0,0.0
127,2018-01-03 15:30:00,0,0.0
128,2018-01-03 16:00:00,0,0.0
129,2018-01-03 16:30:00,0,0.0
130,2018-01-03 17:00:00,0,0.0
131,2018-01-03 17:30:00,0,0.0
132,2018-01-03 18:00:00,0,0.0
133,2018-01-03 18:30:00,0,0.0
134,2018-01-03 19:00:00,0,10197.092700000001
135,2018-01-03 19:30:00,0,10412.48655
136,2018-01-03 20:00:00,0,9631.182149999999
137,2018-01-03 20:30:00,0,0.0
138,2018-01-03 21:00:00,0,0.0
139,2018-01-03 21:30:00,0,0.0
140,2018-01-03 22:00:00,0,0.0
141,2018-01-03 22:30:00,0,0.0
142,2018-01-03 23:00:00,0,0.0
143,2018-01-03 23:30:00,0,7933.09374
144,2018-01-04 00:00:00,0,0.0
145,2018-01-04 00:30:00,0,0.0
146,2018-01-04 01:00:00,0,0.0
147,2018-01-04 01:30:00,0,0.0
148,2018-01-04 02:00:00,0,0.0
149,2018-01-04 02:30:00,0,0.0
150,2018-01-04 03:00:00,0,0.0
151,2018-01-04 03:30:00,0,-6115.0353178607465
152,2018-01-04 04:00:00,0,-7975.277497477296
153,2018-01-04 04:30:00,0,-8046.417759838546
154,2018-01-04 05:00:00,0,-8253.784056508577
155,2018-01-04 05:30:00,0,-2658.594012781702
156,2018-01-04 06:00:00,0,0.0
157,2018-01-04 06:30:00,0,0.0
158,2018-01-04 07:00:00,0,0.0
159,2018-01-04 07:30:00,0,0.0
160,2018-01-04 08:00:00,0,12974.4693
161,2018-01-04 08:30:00,0,0.0
162,2018-01-04 09:00:00,0,0.0
163,2018-01-04 09:30:00,0,0.0
164,2018-01-04 10:00:00,0,0.0
165,2018-01-04 10:30:00,0,0.0
166,2018-01-04 11:00:00,0,13267.45845
167,2018-01-04 11:30:00,0,12864.7656
168,2018-01-04 12:00:00,0,10427.113710000001
169,2018-01-04 12:30:00,0,-10757.315842583248
170,2018-01-04 13:00:00,0,-11906.155398587285
171,2018-01-04 13:30:00,0,-11064.581231079717
172,2018-01-04 14:00:00,0,-12855.196770938448
173,2018-01-04 14:30:00,0,0.0
174,2018-01-04 15:00:00,0,-3697.275479313824
175,2018-01-04 15:30:00,0,0.0
176,2018-01-04 16:00:00,0,13741.05735
177,2018-01-04 16:30:00,0,0.0
178,2018-01-04 17:00:00,0,13409.270550000001
179,2018-01-04 17:30:00,0,13102.9029
180,2018-01-04 18:00:00,0,11025.400230000001
181,2018-01-04 18:30:00,0,0.0
182,2018-01-04 19:00:00,0,-10433.400605449044
183,2018-01-04 19:30:00,0,0.0
184,2018-01-04 20:00:00,0,11798.632935
185,2018-01-04 20:30:00,0,0.0
186,2018-01-04 21:00:00,0,0.0
187,2018-01-04 21:30:00,0,0.0
188,2018-01-04 22:00:00,0,-10277.497477295661
189,2018-01-04 22:30:00,0,-9834.006054490414
190,2018-01-04 23:00:00,0,-9567.60847628658
191,2018-01-04 23:30:00,0,10918.19385
192,2018-01-05 00:00:00,0,15321.0582
193,2018-01-05 00:30:00,0,7310.27997
194,2018-01-05 01:00:00,0,0.0
195,2018-01-05 01:30:00,0,0.0
196,2018-01-05 02:00:00,0,0.0
197,2018-01-05 02:30:00,0,-8376.387487386479
198,2018-01-05 03:00:00,0,-8571.644803229061
199,2018-01-05 03:30:00,0,-8485.368314833502
200,2018-01-05 04:00:00,0,-8158.425832492432
201,2018-01-05 04:30:00,0,-2609.709608700527
202,2018-01-05 05:00:00,0,0.0
203,2018-01-05 05:30:00,0,0.0
204,2018-01-05 06:00:00,0,0.0
205,2018-01-05 06:30:00,0,15333.09885
206,2018-01-05 07:00:00,0,15638.128649999999
207,2018-01-05 07:30:00,0,-11573.158425832491
208,2018-01-05 08:00:00,0,0.0
209,2018-01-05 08:30:00,0,0.0
210,2018-01-05 09:00:00,0,12417.9237
211,2018-01-05 09:30:00,0,0.0
212,2018-01-05 10:00:00,0,-11594.349142280525
213,2018-01-05 10:30:00,0,-11791.12008072654
214,2018-01-05 11:00:00,0,-3775.98385469223
215,2018-01-05 11:30:00,0,0.0
216,2018-01-05 12:00:00,0,0.0
217,2018-01-05 12:30:00,0,15168.5433
218,2018-01-05 13:00:00,0,-13640.766902119072
219,2018-01-05 13:30:00,0,-1687.0164816683487
220,2018-01-05 14:00:00,0,0.0
221,2018-01-05 14:30:00,0,0.0
222,2018-01-05 15:00:00,0,0.0
223,2018-01-05 15:30:00,0,0.0
224,2018-01-05 16:00:00,0,0.0
225,2018-01-05 16:30:00,0,0.0
226,2018-01-05 17:00:00,0,17127.1557
227,2018-01-05 17:30:00,0,0.0
228,2018-01-05 18:00:00,0,20200.19715
229,2018-01-05 18:30:00,0,19568.73195
230,2018-01-05 19:00:00,0,12322.84716
231,2018-01-05 19:30:00,0,0.0
232,2018-01-05 20:00:00,0,0.0
233,2018-01-05 20:30:00,0,0.0
234,2018-01-05 21:00:00,0,0.0
235,2018-01-05 21:30:00,0,0.0
236,2018-01-05 22:00:00,0,0.0
237,2018-01-05 22:30:00,0,0.0
238,2018-01-05 23:00:00,0,0.0
239,2018-01-05 23:30:00,0,0.0
240,2018-01-06 00:00:00,0,0.0
241,2018-01-06 00:30:00,0,0.0
242,2018-01-06 01:00:00,0,0.0
243,2018-01-06 01:30:00,0,0.0
244,2018-01-06 02:00:00,0,0.0
245,2018-01-06 02:30:00,0,0.0
246,2018-01-06 03:00:00,0,0.0
247,2018-01-06 03:30:00,0,-5352.169525731584
248,2018-01-06 04:00:00,0,-5595.862764883956
249,2018-01-06 04:30:00,0,-5745.711402623612
250,2018-01-06 05:00:00,0,-5449.04137235116
251,2018-01-06 05:30:00,0,-1609.5974885076803
252,2018-01-06 06:00:00,0,0.0
253,2018-01-06 06:30:00,0,0.0
254,2018-01-06 07:00:00,0,0.0
255,2018-01-06 07:30:00,0,0.0
256,2018-01-06 08:00:00,0,0.0
257,2018-01-06 08:30:00,0,0.0
258,2018-01-06 09:00:00,0,0.0
259,2018-01-06 09:30:00,0,0.0
260,2018-01-06 10:00:00,0,11098.8036
261,2018-01-06 10:30:00,0,0.0
262,2018-01-06 11:00:00,0,-9778.002018163472
263,2018-01-06 11:30:00,0,-1229.9024554322232
264,2018-01-06 12:00:00,0,0.0
265,2018-01-06 12:30:00,0,0.0
266,2018-01-06 13:00:00,0,0.0
267,2018-01-06 13:30:00,0,0.0
268,2018-01-06 14:00:00,0,0.0
269,2018-01-06 14:30:00,0,0.0
270,2018-01-06 15:00:00,0,0.0
271,2018-01-06 15:30:00,0,0.0
272,2018-01-06 16:00:00,0,14228.03475
273,2018-01-06 16:30:00,0,14957.163
274,2018-01-06 17:00:00,0,13714.30035
275,2018-01-06 17:30:00,0,0.0
276,2018-01-06 18:00:00,0,0.0
277,2018-01-06 18:30:00,0,10950.034679999999
278,2018-01-06 19:00:00,0,0.0
279,2018-01-06 19:30:00,0,0.0
280,2018-01-06 20:00:00,0,0.0
281,2018-01-06 20:30:00,0,0.0
282,2018-01-06 21:00:00,0,0.0
283,2018-01-06 21:30:00,0,0.0
284,2018-01-06 22:00:00,0,0.0
285,2018-01-06 22:30:00,0,0.0
286,2018-01-06 23:00:00,0,0.0
287,2018-01-06 23:30:00,0,0.0
288,2018-01-07 00:00:00,0,0.0
289,2018-01-07 00:30:00,0,0.0
290,2018-01-07 01:00:00,0,0.0
291,2018-01-07 01:30:00,0,0.0
292,2018-01-07 02:00:00,0,0.0
293,2018-01-07 02:30:00,0,0.0
294,2018-01-07 03:00:00,0,0.0
295,2018-01-07 03:30:00,0,0.0
296,2018-01-07 04:00:00,0,0.0
297,2018-01-07 04:30:00,0,0.0
298,2018-01-07 05:00:00,0,-7536.326942482341
299,2018-01-07 05:30:00,0,-7957.114026236125
300,2018-01-07 06:00:00,0,-8093.340060544904
301,2018-01-07 06:30:00,0,-7941.9778002018165
302,2018-01-07 07:00:00,0,-2440.6323578876554
303,2018-01-07 07:30:00,0,0.0
304,2018-01-07 08:00:00,0,0.0
305,2018-01-07 08:30:00,0,0.0
306,2018-01-07 09:00:00,0,0.0
307,2018-01-07 09:30:00,0,0.0
308,2018-01-07 10:00:00,0,0.0
309,2018-01-07 10:30:00,0,0.0
310,2018-01-07 11:00:00,0,0.0
311,2018-01-07 11:30:00,0,0.0
312,2018-01-07 12:00:00,0,0.0
313,2018-01-07 12:30:00,0,0.0
314,2018-01-07 13:00:00,0,0.0
315,2018-01-07 13:30:00,0,0.0
316,2018-01-07 14:00:00,0,0.0
317,2018-01-07 14:30:00,0,0.0
318,2018-01-07 15:00:00,0,0.0
319,2018-01-07 15:30:00,0,0.0
320,2018-01-07 16:00:00,0,0.0
321,2018-01-07 16:30:00,0,15684.9534
322,2018-01-07 17:00:00,0,16775.301150000003
323,2018-01-07 17:30:00,0,14708.3229
324,2018-01-07 18:00:00,0,11445.12837
325,2018-01-07 18:30:00,0,0.0
326,2018-01-07 19:00:00,0,0.0
327,2018-01-07 19:30:00,0,0.0
328,2018-01-07 20:00:00,0,0.0
329,2018-01-07 20:30:00,0,0.0
330,2018-01-07 21:00:00,0,0.0
331,2018-01-07 21:30:00,0,0.0
332,2018-01-07 22:00:00,0,-10079.212916246215
333,2018-01-07 22:30:00,0,11117.132145
334,2018-01-07 23:00:00,0,0.0
335,2018-01-07 23:30:00,0,0.0
336,2018-01-08 00:00:00,0,0.0
337,2018-01-08 00:30:00,0,0.0
338,2018-01-08 01:00:00,0,0.0
339,2018-01-08 01:30:00,0,0.0
340,2018-01-08 02:00:00,0,-8551.96770938446
341,2018-01-08 02:30:00,0,-8502.01816347124
342,2018-01-08 03:00:00,0,-8470.232088799194
343,2018-01-08 03:30:00,0,-8533.80423814329
344,2018-01-08 04:00:00,0,-2521.358896737302
345,2018-01-08 04:30:00,0,0.0
346,2018-01-08 05:00:00,0,0.0
347,2018-01-08 05:30:00,0,0.0
348,2018-01-08 06:00:00,0,14171.845050000002
349,2018-01-08 06:30:00,0,0.0
350,2018-01-08 07:00:00,0,14529.051
351,2018-01-08 07:30:00,0,-12387.487386478304
352,2018-01-08 08:00:00,0,0.0
353,2018-01-08 08:30:00,0,0.0
354,2018-01-08 09:00:00,0,0.0
355,2018-01-08 09:30:00,0,-13168.516649848638
356,2018-01-08 10:00:00,0,-2926.3370332996974
357,2018-01-08 10:30:00,0,0.0
358,2018-01-08 11:00:00,0,0.0
359,2018-01-08 11:30:00,0,0.0
360,2018-01-08 12:00:00,0,0.0
361,2018-01-08 12:30:00,0,0.0
362,2018-01-08 13:00:00,0,0.0
363,2018-01-08 13:30:00,0,13626.00225
364,2018-01-08 14:00:00,0,0.0
365,2018-01-08 14:30:00,0,0.0
366,2018-01-08 15:00:00,0,0.0
367,2018-01-08 15:30:00,0,0.0
368,2018-01-08 16:00:00,0,12971.793599999999
369,2018-01-08 16:30:00,0,12835.3329
370,2018-01-08 17:00:00,0,11236.42377
371,2018-01-08 17:30:00,0,0.0
372,2018-01-08 18:00:00,0,0.0
373,2018-01-08 18:30:00,0,0.0
374,2018-01-08 19:00:00,0,0.0
375,2018-01-08 19:30:00,0,0.0
376,2018-01-08 20:00:00,0,0.0
377,2018-01-08 20:30:00,0,0.0
378,2018-01-08 21:00:00,0,0.0
379,2018-01-08 21:30:00,0,0.0
380,2018-01-08 22:00:00,0,0.0
381,2018-01-08 22:30:00,0,0.0
382,2018-01-08 23:00:00,0,0.0
383,2018-01-08 23:30:00,0,0.0
384,2018-01-09 00:00:00,0,0.0
385,2018-01-09 00:30:00,0,0.0
386,2018-01-09 01:00:00,0,0.0
387,2018-01-09 01:30:00,0,0.0
388,2018-01-09 02:00:00,0,0.0
389,2018-01-09 02:30:00,0,0.0
390,2018-01-09 03:00:00,0,0.0
391,2018-01-09 03:30:00,0,0.0
392,2018-01-09 04:00:00,0,-8595.862764883956
393,2018-01-09 04:30:00,0,-8427.850655903128
394,2018-01-09 05:00:00,0,-8827.44702320888
395,2018-01-09 05:30:00,0,-8709.384460141271
396,2018-01-09 06:00:00,0,-2595.806704787532
397,2018-01-09 06:30:00,0,0.0
398,2018-01-09 07:00:00,0,0.0
399,2018-01-09 07:30:00,0,0.0
400,2018-01-09 08:00:00,0,0.0
401,2018-01-09 08:30:00,0,0.0
402,2018-01-09 09:00:00,0,0.0
403,2018-01-09 09:30:00,0,0.0
404,2018-01-09 10:00:00,0,0.0
405,2018-01-09 10:30:00,0,0.0
406,2018-01-09 11:00:00,0,11854.68885
407,2018-01-09 11:30:00,0,11876.094449999999
408,2018-01-09 12:00:00,0,11692.809
409,2018-01-09 12:30:00,0,9831.146130000001
410,2018-01-09 13:00:00,0,0.0
411,2018-01-09 13:30:00,0,0.0
412,2018-01-09 14:00:00,0,-10156.407669021191
413,2018-01-09 14:30:00,0,-10787.588294651867
414,2018-01-09 15:00:00,0,-10802.724520686175
415,2018-01-09 15:30:00,0,-10757.315842583248
416,2018-01-09 16:00:00,0,-3604.888440408117
417,2018-01-09 16:30:00,0,0.0
418,2018-01-09 17:00:00,0,14934.419549999999
419,2018-01-09 17:30:00,0,12994.537049999999
420,2018-01-09 18:00:00,0,13078.821600000001
421,2018-01-09 18:30:00,0,0.0
422,2018-01-09 19:00:00,0,0.0
423,2018-01-09 19:30:00,0,0.0
424,2018-01-09 20:00:00,0,0.0
425,2018-01-09 20:30:00,0,9392.86647
426,2018-01-09 21:00:00,0,0.0
427,2018-01-09 21:30:00,0,0.0
428,2018-01-09 22:00:00,0,0.0
429,2018-01-09 22:30:00,0,0.0
430,2018-01-09 23:00:00,0,0.0
431,2018-01-09 23:30:00,0,0.0
432,2018-01-10 00:00:00,0,0.0
433,2018-01-10 00:30:00,0,0.0
434,2018-01-10 01:00:00,0,0.0
435,2018-01-10 01:30:00,0,0.0
436,2018-01-10 02:00:00,0,0.0
437,2018-01-10 02:30:00,0,0.0
438,2018-01-10 03:00:00,0,-8093.340060544904
439,2018-01-10 03:30:00,0,-8524.722502522704
440,2018-01-10 04:00:00,0,-7948.03229061554
441,2018-01-10 04:30:00,0,-8573.158425832493
442,2018-01-10 05:00:00,0,-2378.7420114362594
443,2018-01-10 05:30:00,0,0.0
444,2018-01-10 06:00:00,0,0.0
445,2018-01-10 06:30:00,0,0.0
446,2018-01-10 07:00:00,0,0.0
447,2018-01-10 07:30:00,0,0.0
448,2018-01-10 08:00:00,0,0.0
449,2018-01-10 08:30:00,0,0.0
450,2018-01-10 09:00:00,0,0.0
451,2018-01-10 09:30:00,0,0.0
452,2018-01-10 10:00:00,0,0.0
453,2018-01-10 10:30:00,0,0.0
454,2018-01-10 11:00:00,0,0.0
455,2018-01-10 11:30:00,0,12922.29315
456,2018-01-10 12:00:00,0,13006.5777
457,2018-01-10 12:30:00,0,0.0
458,2018-01-10 13:00:00,0,0.0
459,2018-01-10 13:30:00,0,0.0
460,2018-01-10 14:00:00,0,0.0
461,2018-01-10 14:30:00,0,0.0
462,2018-01-10 15:00:00,0,12526.28955
463,2018-01-10 15:30:00,0,0.0
464,2018-01-10 16:00:00,0,-12124.117053481332
465,2018-01-10 16:30:00,0,-12420.787083753785
466,2018-01-10 17:00:00,0,0.0
467,2018-01-10 17:30:00,0,-12308.779011099898
468,2018-01-10 18:00:00,0,12813.9273
469,2018-01-10 18:30:00,0,13444.05465
470,2018-01-10 19:00:00,0,13567.13685
471,2018-01-10 19:30:00,0,0.0
472,2018-01-10 20:00:00,0,7142.95953
473,2018-01-10 20:30:00,0,0.0
474,2018-01-10 21:00:00,0,0.0
475,2018-01-10 21:30:00,0,-9283.047426841575
476,2018-01-10 22:00:00,0,-8998.48637739657
477,2018-01-10 22:30:00,0,0.0
478,2018-01-10 23:00:00,0,-9803.733602421797
479,2018-01-10 23:30:00,0,11613.87585
480,2018-01-11 00:00:00,0,11604.5109
481,2018-01-11 00:30:00,0,7090.203645
482,2018-01-11 01:00:00,0,0.0
483,2018-01-11 01:30:00,0,0.0
484,2018-01-11 02:00:00,0,0.0
485,2018-01-11 02:30:00,0,0.0
486,2018-01-11 03:00:00,0,0.0
487,2018-01-11 03:30:00,0,0.0
488,2018-01-11 04:00:00,0,-8635.216952573159
489,2018-01-11 04:30:00,0,0.0
490,2018-01-11 05:00:00,0,-8653.38042381433
491,2018-01-11 05:30:00,0,-8850.151362260343
492,2018-01-11 06:00:00,0,-9752.270433905149
493,2018-01-11 06:30:00,0,-3001.6818028927014
494,2018-01-11 07:00:00,0,0.0
495,2018-01-11 07:30:00,0,0.0
496,2018-01-11 08:00:00,0,0.0
497,2018-01-11 08:30:00,0,0.0
498,2018-01-11 09:00:00,0,0.0
499,2018-01-11 09:30:00,0,0.0
500,2018-01-11 10:00:00,0,0.0
501,2018-01-11 10:30:00,0,0.0
502,2018-01-11 11:00:00,0,0.0
503,2018-01-11 11:30:00,0,0.0
504,2018-01-11 12:00:00,0,0.0
505,2018-01-11 12:30:00,0,0.0
506,2018-01-11 13:00:00,0,0.0
507,2018-01-11 13:30:00,0,0.0
508,2018-01-11 14:00:00,0,0.0
509,2018-01-11 14:30:00,0,0.0
510,2018-01-11 15:00:00,0,0.0
511,2018-01-11 15:30:00,0,0.0
512,2018-01-11 16:00:00,0,21073.8132
513,2018-01-11 16:30:00,0,0.0
514,2018-01-11 17:00:00,0,14112.97965
515,2018-01-11 17:30:00,0,0.0
516,2018-01-11 18:00:00,0,0.0
517,2018-01-11 18:30:00,0,0.0
518,2018-01-11 19:00:00,0,0.0
519,2018-01-11 19:30:00,0,0.0
520,2018-01-11 20:00:00,0,0.0
521,2018-01-11 20:30:00,0,0.0
522,2018-01-11 21:00:00,0,13355.75655
523,2018-01-11 21:30:00,0,0.0
524,2018-01-11 22:00:00,0,0.0
525,2018-01-11 22:30:00,0,11520.49392
526,2018-01-11 23:00:00,0,-13162.462159434912
527,2018-01-11 23:30:00,0,0.0
528,2018-01-12 00:00:00,0,11792.612609999998
529,2018-01-12 00:30:00,0,0.0
530,2018-01-12 01:00:00,0,-12352.674066599395
531,2018-01-12 01:30:00,0,13839.523109999998
532,2018-01-12 02:00:00,0,0.0
533,2018-01-12 02:30:00,0,0.0
534,2018-01-12 03:00:00,0,0.0
535,2018-01-12 03:30:00,0,0.0
536,2018-01-12 04:00:00,0,0.0
537,2018-01-12 04:30:00,0,-10775.47931382442
538,2018-01-12 05:00:00,0,-10734.611503531785
539,2018-01-12 05:30:00,0,-11779.01109989909
540,2018-01-12 06:00:00,0,-10292.63370332997
541,2018-01-12 06:30:00,0,-3430.87790110999
542,2018-01-12 07:00:00,0,0.0
543,2018-01-12 07:30:00,0,0.0
544,2018-01-12 08:00:00,0,0.0
545,2018-01-12 08:30:00,0,0.0
546,2018-01-12 09:00:00,0,0.0
547,2018-01-12 09:30:00,0,0.0
548,2018-01-12 10:00:00,0,0.0
549,2018-01-12 10:30:00,0,0.0
550,2018-01-12 11:00:00,0,0.0
551,2018-01-12 11:30:00,0,0.0
552,2018-01-12 12:00:00,0,0.0
553,2018-01-12 12:30:00,0,0.0
554,2018-01-12 13:00:00,0,0.0
555,2018-01-12 13:30:00,0,0.0
556,2018-01-12 14:00:00,0,14970.5415
557,2018-01-12 14:30:00,0,15169.88115
558,2018-01-12 15:00:00,0,0.0
559,2018-01-12 15:30:00,0,14313.65715
560,2018-01-12 16:00:00,0,12979.107179999999
561,2018-01-12 16:30:00,0,0.0
562,2018-01-12 17:00:00,0,0.0
563,2018-01-12 17:30:00,0,0.0
564,2018-01-12 18:00:00,0,0.0
565,2018-01-12 18:30:00,0,0.0
566,2018-01-12 19:00:00,0,0.0
567,2018-01-12 19:30:00,0,0.0
568,2018-01-12 20:00:00,0,0.0
569,2018-01-12 20:30:00,0,0.0
570,2018-01-12 21:00:00,0,0.0
571,2018-01-12 21:30:00,0,0.0
572,2018-01-12 22:00:00,0,0.0
573,2018-01-12 22:30:00,0,0.0
574,2018-01-12 23:00:00,0,0.0
575,2018-01-12 23:30:00,0,0.0
576,2018-01-13 00:00:00,0,0.0
577,2018-01-13 00:30:00,0,0.0
578,2018-01-13 01:00:00,0,0.0
579,2018-01-13 01:30:00,0,0.0
580,2018-01-13 02:00:00,0,0.0
581,2018-01-13 02:30:00,0,0.0
582,2018-01-13 03:00:00,0,0.0
583,2018-01-13 03:30:00,0,-9148.335015136227
584,2018-01-13 04:00:00,0,-9258.82946518668
585,2018-01-13 04:30:00,0,-8598.890010090818
586,2018-01-13 05:00:00,0,-8724.52068617558
587,2018-01-13 05:30:00,0,-2887.3192061890345
588,2018-01-13 06:00:00,0,0.0
589,2018-01-13 06:30:00,0,0.0
590,2018-01-13 07:00:00,0,18024.853049999998
591,2018-01-13 07:30:00,0,-11017.658930373362
592,2018-01-13 08:00:00,0,-1192.3982509249918
593,2018-01-13 08:30:00,0,0.0
594,2018-01-13 09:00:00,0,0.0
595,2018-01-13 09:30:00,0,0.0
596,2018-01-13 10:00:00,0,0.0
597,2018-01-13 10:30:00,0,11476.077299999999
598,2018-01-13 11:00:00,0,11983.122449999999
599,2018-01-13 11:30:00,0,11228.575050000001
600,2018-01-13 12:00:00,0,8941.83264
601,2018-01-13 12:30:00,0,0.0
602,2018-01-13 13:00:00,0,0.0
603,2018-01-13 13:30:00,0,0.0
604,2018-01-13 14:00:00,0,0.0
605,2018-01-13 14:30:00,0,-7811.806256306761
606,2018-01-13 15:00:00,0,0.0
607,2018-01-13 15:30:00,0,0.0
608,2018-01-13 16:00:00,0,0.0
609,2018-01-13 16:30:00,0,-7920.787083753784
610,2018-01-13 17:00:00,0,0.0
611,2018-01-13 17:30:00,0,-8772.956609485369
612,2018-01-13 18:00:00,0,0.0
613,2018-01-13 18:30:00,0,-9187.68920282543
614,2018-01-13 19:00:00,0,-2528.086108308106
615,2018-01-13 19:30:00,0,0.0
616,2018-01-13 20:00:00,0,0.0
617,2018-01-13 20:30:00,0,0.0
618,2018-01-13 21:00:00,0,11917.567799999999
619,2018-01-13 21:30:00,0,13965.816149999999
620,2018-01-13 22:00:00,0,-10316.851664984864
621,2018-01-13 22:30:00,0,-10285.065590312815
622,2018-01-13 23:00:00,0,-2243.5250588631015
623,2018-01-13 23:30:00,0,12583.8171
624,2018-01-14 00:00:00,0,15028.06905
625,2018-01-14 00:30:00,0,11481.428699999999
626,2018-01-14 01:00:00,0,7694.24292
627,2018-01-14 01:30:00,0,0.0
628,2018-01-14 02:00:00,0,0.0
